usuario_id,qtd_jogos,qtd_avaliacoes
2006327,15,5
2023064,15,1
2037445,20,1
2054057,10,1
2085935,0,1
2092834,7,1
2095902,61,1
2096489,11,1
2121892,210,1
2133741,22,2
2136891,2,1
2141910,5,1
2142798,6,1
2144225,2,1
2145236,6,1
2168948,5,1
2177223,3,2
2180548,28,5
2183810,11,1
2185835,11,2
2187894,8,1
2193893,7,1
2202688,2,1
2203369,6,1
2203817,25,4
2203885,6,1
2204277,21,2
2207346,30,1
2207709,3,1
2208469,28,1
2216384,5,1
2231187,11,1
2232517,31,1
2240032,6,1
2241960,2,1
2242408,7,1
2247015,9,1
2252178,5,1
2256280,70,5
2260012,3,1
2273024,5,1
2277562,2,1
2285148,7,1
2285677,5,1
2289060,3,1
2301147,7,1
2306544,2,1
2306961,3,3
2308496,8,2
2309264,3,1
2309542,0,1
2310771,8,1
2317844,4,1
5335283,285,5
4983904,921,10
5783833,475,7
1623051,120,21
1936472,91,2
2823016,236,3
3269489,1128,4
3953366,111,1
3985712,38,1
4191969,790,28
4263174,193,3
4437627,968,10
5571222,664,5
5613230,629,6
5705580,327,34
5732531,307,2
6055064,68,4
6721345,1011,8
22190,338,2
320295,49,5
357138,141,1
483040,569,4
564067,287,17
651589,346,2
750412,87,3
858408,78,1
1084306,307,1
1291788,274,1
1296131,747,3
1502132,178,1
1518011,262,8
1521440,358,7
1581324,1013,1
1750094,303,7
1851913,220,4
1901632,587,32
1972207,109,1
2113956,507,5
2335380,301,9
2397174,76,3
2496957,548,3
2594244,225,2
2738309,470,8
2911169,383,2
3008309,1765,8
3348905,539,3
3382392,241,12
3399796,344,5
3472406,647,4
3553834,513,10
3571566,389,2
3627543,223,2
3668649,64,1
3806864,112,1
3944982,72,2
3951978,30,5
4002474,399,20
4030353,441,5
4039745,32,1
4045779,1330,1
4118390,216,12
4126974,11,1
4137651,192,1
4141834,181,14
4143639,1249,3
4160364,731,17
4178989,334,1
4208401,21,1
4241916,43,7
4249476,469,1
4254298,225,9
4311922,222,7
4434376,258,2
4489554,369,3
4508542,993,2
4557794,98,2
4566259,55,1
4695081,44,5
4730023,539,21
4811226,156,8
4833494,299,3
4835700,394,3
4849778,2926,14
4872720,324,12
4878436,95,5
4881262,38,6
4954272,244,2
4957950,47,1
4970684,214,1
4996097,67,1
5046215,310,2
5052785,250,1
5073933,222,3
5079789,120,1
5081954,612,3
5089198,333,2
5095058,132,2
5106773,377,2
5129641,205,1
5151107,89,3
5180507,582,3
5218685,269,8
5255407,350,17
5267289,457,10
5282917,308,8
5292455,211,1
5300817,211,1
5305629,205,6
5310916,111,1
5311054,102,2
5311582,1603,11
5314397,551,6
5314497,426,16
5315575,252,14
5317947,99,1
5318012,567,1
5334772,170,2
5344169,207,2
5355183,271,10
5355443,148,1
5374143,215,3
5376546,59,1
5384726,203,4
5394620,109,2
5396726,294,4
5433073,266,6
5442552,320,11
5443113,19,1
5445146,2970,14
5445905,470,2
5447074,718,9
5452138,309,8
5453845,259,1
5454448,35,2
5474576,812,13
5484966,102,2
5489115,529,2
5495886,119,2
5499469,53,3
5508156,165,8
5509731,437,6
5527606,88,2
5536531,120,1
5543782,229,1
5548921,156,1
5565642,109,3
5565904,743,8
5568629,553,6
5587790,62,4
5587917,318,3
5605339,106,1
5606345,103,3
5608073,117,1
5631712,392,8
5639030,181,1
5656285,471,8
5659330,275,3
5662783,64,1
5668056,273,21
5668683,84,3
5675397,90,1
5677025,954,4
5681980,131,1
5695361,337,5
5696885,352,17
5713606,357,2
5722092,86,2
5733930,347,3
5734517,743,3
5734933,61,1
5753399,258,3
5755726,138,2
5761684,98,4
5766588,160,4
5776883,186,1
5779164,284,25
5788731,235,1
5811170,146,5
5811796,27,1
5822154,173,15
5832277,27,2
5842578,102,5
5847707,274,6
5866760,1234,14
5866867,387,1
5882004,253,3
5902648,47,1
5921174,140,2
5930972,194,3
5943252,41,3
5952711,60,7
5959031,305,6
5964769,16,1
5966006,229,46
5971330,222,5
5974408,104,1
5977096,472,20
5999299,601,4
6012811,763,12
6059990,480,1
6073336,111,7
6086029,659,4
6126927,33,1
6130806,169,1
6170362,360,1
6179766,188,3
6189809,68,3
6190963,87,5
6219658,97,2
6244243,400,19
6252313,65,1
6255222,295,6
6293991,59,1
6319028,45,2
6330925,144,5
6348570,431,7
6395705,163,8
6418495,145,6
6443318,493,4
6483097,603,30
6518825,127,2
6635396,208,5
6636918,207,1
6666918,435,3
6669768,324,6
6675486,98,3
6683992,96,1
6693864,281,3
6765861,233,4
6787229,360,11
6787786,946,25
6814734,170,10
6827958,121,1
6848311,1089,11
6863025,129,2
6873907,177,2
6906801,155,13
41048,113,1
77110,84,1
131570,695,8
143666,16,1
151367,140,5
210976,727,35
284747,119,17
372936,138,1
378777,136,3
404503,157,2
437130,141,1
487098,356,46
492493,58,5
503246,256,10
530760,95,1
536281,177,2
537416,72,1
592186,129,7
594229,96,3
634116,3,1
642391,901,3
674057,157,2
676502,153,2
684225,181,4
729832,68,2
753514,82,1
765093,309,15
791095,21,1
813031,164,2
823230,165,3
915879,18,2
919186,333,4
926081,309,8
981122,223,3
1021349,364,14
1120523,221,13
1178392,68,5
1188112,6,1
1294142,299,10
1301721,391,6
1326678,67,3
1365866,101,1
1368740,18,1
1374273,25,3
1394462,326,4
1449180,102,3
1456993,93,4
1464813,298,2
1496090,21,1
1538484,39,2
1600516,348,3
1669613,26,1
1681007,52,2
1727873,66,7
1774906,46,1
1803482,249,19
1825621,48,8
1861971,60,1
1883471,196,4
1889252,48,11
1913627,83,1
1931120,30,1
1941357,454,24
1941894,318,20
1962101,387,21
1976245,279,4
2054892,36,3
2055073,138,3
2058098,262,1
2072542,180,1
2086735,190,2
2098686,346,9
2103683,181,4
2107759,250,4
2111793,325,1
2123084,217,15
2151282,51,2
2154884,145,3
2158511,101,2
2165389,22,2
2184499,544,1
2186468,85,6
2197226,24,3
2222495,85,14
2249119,21,1
2260275,84,9
2261673,55,6
2288150,385,7
2288441,161,4
2297889,66,2
2302933,80,1
2316068,83,5
2318999,20,1
2337443,47,3
2339524,123,3
2347110,68,1
2366707,257,4
2371970,107,5
2374373,280,8
2390237,235,13
2393474,49,2
2394600,22,1
2407181,457,23
2423807,85,1
2427540,143,2
2432218,34,2
2434853,0,1
2451028,185,18
2461670,14,1
2507445,67,2
2507935,432,41
2518388,71,4
2537357,6,1
2552759,274,11
2555124,88,2
2563022,106,2
2568218,263,10
2629622,117,4
2640006,243,2
2650707,328,1
2665394,268,11
2670759,38,1
2679551,113,1
2697787,99,2
2719849,96,5
2724512,70,5
2729202,93,6
2753104,159,3
2774423,23,2
2776403,127,4
2785136,65,1
2795808,303,57
2798791,79,3
2806901,150,5
2817064,144,1
2839988,21,1
2851734,26,1
2852298,551,3
2857016,202,9
2861787,13,1
2873605,111,14
2885567,105,2
2926627,1026,4
2928975,219,9
2936521,128,1
2940880,344,5
2954375,278,3
2955315,17,1
2957789,5,1
2965203,187,1
2965225,132,4
2967799,38,2
2975113,262,3
2975415,282,2
2976329,51,1
2979959,402,13
2985864,115,1
2998529,60,1
3002206,11,1
3018690,123,6
3019729,618,12
3021025,345,4
3043931,55,7
3046720,197,1
3052186,125,12
3078535,7,2
3081513,23,1
3086663,86,2
3088982,74,1
3092870,16,2
3093654,49,2
3094342,132,10
3100333,183,4
3106340,75,5
3109765,148,14
3118378,119,4
3147227,194,1
3152424,147,1
3193593,16,2
3214070,107,19
3228441,67,1
3231954,16,1
3240301,44,2
3246581,60,2
3247507,58,1
3261239,91,1
3264580,50,1
3269191,152,16
3307256,69,6
3330484,47,6
3333714,9,1
3365636,21,1
3417580,47,1
3462395,70,2
3464552,154,7
3497651,71,3
3506476,245,9
3511635,96,6
3521515,71,2
3556241,156,1
3562060,16,2
3562847,167,18
3577434,91,1
3586105,24,1
3590936,59,1
3597331,151,1
3612199,112,34
3630718,109,4
3634332,63,2
3637881,65,2
3642051,21,2
3650349,20,1
3699230,126,1
3699599,20,2
3713131,39,2
3724336,127,3
3736286,69,5
3740028,19,1
3741421,17,8
3746733,121,4
3750509,6,1
3758736,23,10
3768277,12,1
3773901,22,1
3784977,442,21
3791078,411,8
3810118,48,2
3817824,63,5
3818097,61,5
3869012,72,3
3908547,79,20
3922362,50,4
3943016,92,7
3955106,50,2
3968905,35,1
3982020,215,4
3988145,51,3
3998047,70,4
4019625,136,9
4021414,33,1
4065766,90,9
4069670,25,1
4095723,77,6
4117783,38,2
4121205,240,16
4125892,57,4
4144511,156,13
4146836,232,11
4181039,47,2
4191190,142,4
4194966,45,1
4214275,14,3
4215843,3,1
4222621,56,1
4239796,126,9
4242036,41,8
4244397,103,1
4255557,55,1
4256531,94,3
4256765,20,1
4260351,16,1
4268847,190,31
4278616,9,1
4289662,45,4
4307697,145,2
4310647,97,11
4324323,73,1
4339992,79,6
4341686,70,2
4378108,28,3
4392510,296,9
4405511,93,1
4412368,27,2
4415582,30,1
4417531,3,2
4425743,119,18
4428529,159,12
4441133,22,1
4442092,122,1
4445177,42,1
4449256,46,1
4457098,312,2
4492300,50,2
4500433,5,1
4506416,33,1
4512037,86,3
4536652,198,2
4542187,26,2
4549559,36,3
4552944,61,1
4567631,115,2
4618847,107,1
4619421,52,5
4621740,32,2
4661994,53,6
4667318,40,6
4669913,57,1
4679182,81,6
4691056,20,1
4715437,24,2
4728917,38,1
4729878,6,1
4737675,158,6
4740463,132,2
4743379,125,3
4745048,2,1
4748781,25,1
4775587,54,1
4779274,250,2
4803890,69,4
4806809,47,1
4836135,107,2
4855943,30,1
4861881,178,1
4882964,50,4
4890992,148,11
4897929,37,2
4901543,15,1
4909230,3,2
4910137,18,2
4911092,190,4
4942104,26,6
4960750,164,13
4979483,131,1
4982309,170,3
4985774,80,4
4994903,247,1
4995210,36,6
4996575,9,1
4996783,33,2
5002091,38,4
5004836,60,1
5021100,33,2
5023823,43,4
5025405,8,1
5049479,47,2
5062643,12,1
5066506,44,2
5069687,203,8
5071074,137,1
5105101,103,1
5112795,17,1
5162204,37,3
5178898,18,1
5178921,59,3
5195284,116,1
5248576,49,7
5449715,87,1
5913986,70,6
5981130,50,4
5985374,167,1
5999034,8,1
6012590,33,4
6013423,110,8
6015581,20,1
6016438,10,1
6022880,34,1
6036810,51,1
6057008,64,4
6091954,9,2
6097079,39,2
6105775,41,1
6108437,56,2
6133298,6,1
6138649,55,3
6179227,58,1
6203057,39,2
6213051,81,1
6254781,24,2
6300842,35,4
6344864,41,3
6359252,33,9
6363561,18,2
6367839,7,1
6383547,132,14
6385450,8,1
6387913,70,7
6436649,29,2
6439237,65,6
6440431,29,5
6442932,37,1
6458558,22,1
6471947,17,1
6487277,72,2
6493537,143,1
6498952,22,5
6522548,9,1
6529201,55,3
6530831,13,1
6537834,10,1
6549063,264,6
6552345,309,13
6558618,36,1
6560770,7,2
6563021,54,3
6600765,6,1
6658918,12,1
6661504,144,22
6681992,83,4
6758771,2,1
6762167,37,2
6785483,62,1
6793518,45,3
6794935,69,1
6818437,6,1
6832232,17,1
6848575,29,5
13593,23,1
31060,125,6
42992,67,5
44101,8,1
58088,20,4
76756,9,1
84732,25,4
88670,21,1
115329,76,10
129146,53,4
132052,39,4
141250,37,1
163183,7,3
167746,37,2
170291,34,2
201334,5,1
209805,20,1
250929,183,16
252072,90,6
256255,549,12
293344,63,2
316141,68,1
319145,27,3
335853,86,1
338034,0,1
339456,31,8
358317,10,2
373864,40,3
387626,42,1
401567,27,2
404846,36,1
407722,74,1
408251,2,1
418511,62,3
419097,28,1
434759,175,2
441391,27,1
453683,6,1
459184,8,1
487895,16,1
505412,6,1
510055,67,13
523391,34,5
528857,34,1
530099,10,1
533026,78,1
538077,7,3
556785,30,2
582369,38,1
587594,8,2
593921,33,1
594209,20,1
603083,16,4
606979,114,2
621210,33,4
623439,13,2
623796,16,2
642961,25,1
652981,22,1
670475,36,1
674262,61,1
696375,37,3
701637,13,2
707271,17,1
715613,34,2
724043,38,3
731990,58,1
737595,109,2
745491,10,1
750869,73,1
751600,9,1
751935,68,9
759093,27,2
768481,19,3
783199,3,2
785676,22,1
786458,21,1
797785,56,1
798185,68,6
804329,11,2
805307,42,4
806014,12,1
812104,123,3
819538,197,3
826391,36,8
829270,10,1
831496,23,1
832187,15,1
842503,23,1
849847,2,1
860409,14,1
900955,2,1
902483,7,1
907842,4,1
908638,41,5
908910,729,35
912086,34,2
921450,40,2
951665,6,3
961849,18,2
965369,23,8
972884,37,1
979995,20,2
997635,19,1
1000065,21,1
1008879,299,3
1016808,10,2
1035580,2,1
1041840,63,2
1053749,33,1
1103905,30,1
1117811,47,3
1140329,2,1
1147451,14,2
1161430,5,1
1165606,2,2
1186417,42,1
1187271,8,2
1187883,9,3
1195273,9,2
1217405,83,1
1221070,13,1
1221870,9,1
1224843,17,2
1225900,16,1
1225915,39,2
1302530,14,1
1311712,153,9
1324366,2,1
1338311,68,1
1338797,10,1
1350189,22,1
1350808,67,4
1355686,65,6
1365278,23,1
1384778,25,3
1386942,20,3
1389049,16,1
1391124,0,2
1393398,15,1
1402916,116,12
1403752,14,1
1418164,75,2
1432295,549,21
1436703,2,2
1441469,4,1
1441737,0,1
1447121,35,2
1448705,93,4
1449036,29,1
1492393,16,1
1517826,12,3
1521130,14,1
1530131,7,1
1541252,26,2
1545719,14,3
1585852,103,12
1585987,71,7
1587250,7,5
1595482,89,3
1600692,44,7
1601177,15,2
1610507,6,4
1616250,25,3
1642781,18,1
1654481,66,1
1654811,6,2
1658260,16,3
1659823,2,1
1679133,11,3
1681728,3,1
1700191,2,1
1700725,7,1
1707455,13,1
1718232,14,1
1721524,237,10
1721610,16,1
1725588,39,1
1730301,7,1
1735735,4,2
1755317,15,2
1756445,7,2
1756876,5,1
1766503,40,1
1779913,19,2
1791068,54,4
1791738,13,2
1800900,9,1
1804996,8,1
1809735,78,1
1812112,11,2
1822481,2,1
1829071,15,3
1829369,39,3
1830617,24,4
1834561,7,1
1835059,7,3
1837194,13,1
1846618,15,1
1847092,0,1
1850185,10,1
1854725,25,2
1858158,14,1
1858439,15,1
1860736,6,1
1872981,9,2
1883174,302,1
1884929,11,1
1887969,4,1
1889918,0,1
1917382,0,1
1917722,0,2
1921841,19,4
1930059,6,1
1949035,12,1
1951554,7,1
1953704,18,1
1976729,36,1
1997596,9,6
1997795,0,1
2005650,7,3
2056717,14,1
2096197,16,1
2110061,5,2
2110906,43,1
2124905,5,1
2184604,6,1
2188312,40,1
2196503,5,1
2202549,2,1
2208724,11,1
2208900,37,1
2216925,7,1
2218408,2,1
2218775,2,1
2241950,11,3
2244341,0,1
2244801,26,1
2252884,6,1
2268089,0,1
2270074,3,1
2279272,6,1
2305290,4,1
2311794,10,1
2314347,4,1
2317308,0,1
2093751,518,1
3032418,314,1
4639586,93,1
5462114,541,3
941954,238,9
2855689,452,5
2981617,1287,6
4484425,223,1
5330956,419,1
5394732,97,1
5481210,195,1
5636558,380,8
5692764,1910,6
5745810,1103,10
5778733,1219,9
5855008,185,1
5866088,1001,4
6078469,262,1
6522575,452,1
6734457,281,1
6907617,1409,8
227784,59,3
254275,597,1
258115,251,19
328184,1061,107
908768,258,5
1399409,1230,3
1463956,227,2
1497891,127,10
1531078,74,1
1562469,182,5
1710808,268,2
1855813,112,4
2101260,93,9
2223001,527,41
2260417,52,1
2347569,290,6
2463605,52,1
2563831,689,6
2655787,149,1
2772938,111,1
2859077,177,3
3027507,422,44
3058959,1115,8
3069183,284,2
3071531,180,4
3126911,348,15
3146682,144,15
3324595,330,3
3383050,438,1
3388912,249,3
3480449,201,17
3506776,252,1
3549335,47,1
3611864,206,8
3640240,292,3
3682012,363,9
3685413,384,15
3702367,142,8
3809919,555,3
3816139,491,9
4004502,56,3
4022765,118,2
4026058,242,1
4039364,472,2
4045588,2110,38
4046194,43,2
4068973,26,7
4088597,301,12
4095764,1070,82
4115070,59,4
4115202,233,11
4142711,139,3
4151003,240,4
4219852,262,16
4246066,186,3
4251766,369,3
4252284,253,1
4278816,379,5
4299624,177,3
4463320,63,2
4491320,394,4
4538514,116,1
4588851,63,2
4640695,3606,16
4651797,1544,49
4674800,485,14
4693019,661,6
4793154,351,4
4833284,235,2
4835703,452,4
4849250,639,3
4904988,225,40
4910832,7789,20
4915954,298,1
4931400,497,2
4942919,24,1
4981673,578,29
5030297,110,2
5054813,266,11
5068844,134,6
5085594,128,2
5089750,1751,8
5093195,886,15
5093253,79,2
5126297,108,3
5137806,255,6
5152033,16,1
5170441,12,2
5193799,189,1
5210553,30,1
5223442,109,7
5244138,136,11
5265265,444,21
5272248,370,6
5286773,140,1
5291227,310,3
5293173,42,2
5326907,951,1
5329554,167,4
5330212,141,1
5334287,336,1
5336424,62,7
5346608,55,3
5346920,548,6
5405562,93,5
5434026,1542,24
5449968,281,8
5451147,15256,102
5452498,667,4
5466971,30,2
5474645,203,6
5477402,172,2
5508099,100,1
5510818,230,1
5511437,100,7
5533381,103,2
5534965,513,7
5543243,578,11
5564916,88,2
5573360,229,1
5584060,966,8
5585962,105,1
5599514,229,1
5601162,162,2
5604971,225,21
5605682,0,1
5606908,346,7
5607392,165,6
5609997,46,1
5610975,436,4
5612878,176,1
5645732,88,1
5661802,154,2
5667301,316,2
5669018,113,1
5679150,241,9
5685060,414,3
5698573,294,7
5708439,126,2
5714330,384,9
5720957,95,2
5730470,165,2
5735778,44,3
5739226,661,1
5739821,392,4
5762194,105,3
5767774,268,5
5767805,65,4
5786689,1075,8
5790118,195,3
5801355,377,5
5817030,45,1
5818448,70,2
5821831,339,1
5829342,742,35
5835793,86,2
5843367,30,2
5847878,251,2
5858386,59,3
5862707,158,23
5864544,4,1
5869097,2675,5
5873012,44,5
5885079,11,1
5901179,174,1
5902206,286,10
5903756,406,12
5914967,363,1
5917054,178,7
5929859,21,2
5936793,158,1
5940063,3,1
5940221,339,19
5966702,135,1
5966934,138,1
5971643,155,6
5973857,417,40
5973868,75,2
6000362,759,7
6008619,1214,28
6154288,260,1
6156820,910,15
6217892,159,4
6228751,210,4
6256461,115,2
6280974,651,29
6298342,23,4
6332211,131,1
6368259,275,1
6368490,373,1
6412859,283,3
6475827,146,10
6550850,71,1
6616059,402,12
6617961,439,3
6631209,81,1
6684449,87,3
6706826,304,4
6729647,119,23
6738859,122,13
6743400,192,9
6747924,575,5
6756624,94,5
6820367,589,4
6852170,200,3
6859884,111,2
6863638,185,3
6874189,225,12
6881758,571,16
6912450,41,3
3564,39,1
30579,300,1
123687,792,21
126676,112,1
173446,23,1
205048,208,8
230501,256,5
266866,330,1
276784,369,12
292358,188,1
326239,92,2
375435,107,1
431198,98,3
433738,24,2
495366,173,26
569224,220,2
572547,55,4
584709,167,2
612861,57,1
667932,71,4
682000,143,1
762074,258,3
835077,639,1
981774,126,14
1024700,139,1
1057751,153,2
1181969,142,3
1199962,112,2
1201291,2532,20
1201869,25,7
1272484,27,4
1281936,208,6
1307067,213,1
1367351,20,1
1391256,141,1
1443319,379,1
1448697,243,15
1449617,228,4
1456918,799,2
1458693,38,2
1466762,204,4
1484139,194,1
1487028,182,2
1573329,265,12
1574741,206,12
1597999,80,1
1629838,443,24
1656989,180,4
1703142,57,1
1781778,75,1
1900638,134,7
1932990,240,8
2033689,5,1
2033952,12,2
2038636,212,14
2043259,88,1
2046146,67,6
2065462,93,2
2080509,231,2
2101156,98,7
2104703,459,17
2105072,149,1
2117524,667,14
2118739,689,120
2136757,790,18
2152318,151,1
2170656,419,1
2238272,121,2
2242356,13,1
2255860,82,6
2265179,322,8
2275017,76,2
2298041,396,1
2303350,40,1
2329818,246,2
2413039,88,10
2417471,41,1
2428029,151,13
2428199,16,1
2428974,193,5
2430406,157,1
2431045,219,12
2435197,201,12
2436450,116,5
2436735,412,12
2452529,45,1
2471513,217,9
2479159,190,26
2491023,149,1
2492222,125,2
2495654,80,1
2515228,36,1
2517759,98,3
2519822,97,5
2525857,89,2
2545154,12,1
2545201,99,1
2547995,202,2
2554085,60,1
2570391,117,2
2574505,234,7
2577401,332,5
2598282,200,4
2624692,421,4
2686556,162,1
2689762,346,7
2701885,342,34
2707760,102,2
2745710,126,2
2772604,6,1
2773234,244,3
2786071,107,3
2786448,99,7
2821054,12,1
2822489,36,1
2835755,171,2
2843071,104,1
2844908,111,12
2852986,69,1
2870798,427,1
2872597,62,2
2878501,304,4
2887860,55,5
2896876,164,2
2904154,239,3
2920703,136,12
2934756,310,5
2940581,480,23
2948435,10,3
2948859,123,12
2951683,105,3
2958319,654,6
2960540,14,1
2968044,312,1
2998493,37,1
2999074,373,3
3009208,119,2
3016650,92,1
3028732,84,2
3029204,43,1
3049256,194,7
3050107,47,6
3050349,355,5
3057186,110,8
3064294,55,4
3071614,66,1
3077654,61,1
3091157,67,3
3098653,67,1
3101103,69,6
3104558,72,7
3109696,97,3
3118344,494,18
3119295,33,1
3120672,4,1
3127487,75,1
3131300,129,2
3140225,38,1
3141961,435,6
3145080,35,3
3146122,191,2
3158292,55,3
3161005,37,2
3185404,86,2
3185764,121,1
3186309,80,4
3200707,14,2
3206348,69,1
3208003,225,7
3208253,342,10
3214155,33,1
3223518,102,4
3227674,11,1
3238015,351,2
3243336,192,11
3258338,53,2
3261232,2559,31
3292130,225,3
3292550,4,1
3304047,69,2
3318645,62,3
3321114,128,5
3323157,34,2
3337666,42,2
3353481,222,8
3363610,170,3
3379224,104,2
3382693,137,1
3396703,55,3
3425368,74,1
3438860,68,1
3443496,57,1
3444498,143,5
3450067,44,1
3454609,282,4
3456189,123,2
3457924,67,2
3458776,1719,13
3471060,52,1
3482971,87,2
3483624,5,1
3493857,118,1
3517472,70,4
3518381,69,19
3528788,15,2
3547608,8,1
3571504,45,3
3580292,40,3
3580365,150,6
3592439,94,1
3597947,81,2
3627775,65,11
3631279,93,4
3642510,65,1
3649315,181,6
3650348,417,20
3663038,22,4
3676279,54,4
3682661,64,2
3695088,8,2
3721326,108,1
3725350,45,1
3730493,170,6
3742826,179,6
3748427,96,5
3760414,62,5
3777839,140,1
3777981,47,1
3779303,203,51
3791949,97,8
3800957,23,3
3804840,52,1
3810252,497,9
3863810,45,16
3881813,33,3
3887017,76,2
3887823,189,2
3899385,2,1
3952415,85,4
3955951,79,1
3964218,23,1
3973944,122,5
3996049,43,1
4007657,101,3
4017979,119,4
4025573,52,2
4029277,55,2
4043064,2,1
4060814,63,2
4064471,21,1
4065365,91,11
4083448,40,1
4105275,92,4
4116822,101,4
4117415,66,1
4148814,11,2
4161408,59,3
4167930,20,1
4169030,54,4
4195876,2,1
4199736,63,5
4244347,14,1
4252076,219,11
4268268,119,5
4270530,18,1
4275686,20,3
4286870,63,1
4286912,57,2
4328288,19,4
4344284,46,2
4353015,96,1
4368651,87,6
4376032,31,3
4399777,40,1
4412183,31,1
4430935,32,1
4450459,32,4
4465041,18,2
4478878,314,7
4504169,9,1
4589300,305,5
4602329,15,2
4608352,67,2
4614631,107,1
4618303,42,1
4623581,15,2
4655233,102,4
4671185,31,1
4678723,188,6
4680767,22,2
4683704,28,4
4698072,82,3
4699621,52,1
4706197,176,5
4743169,71,5
4755622,321,1
4757737,83,13
4759062,5,1
4775331,35,1
4790285,30,1
4794369,58,1
4797196,45,1
4814148,103,6
4824231,44,2
4829151,275,40
4845149,24,1
4873317,11,4
4888463,226,2
4889088,31,2
4892339,60,1
4902434,357,2
4903650,58,5
4907541,25,1
4914944,78,2
4921110,153,5
4931668,36,1
4939575,242,5
4939835,43,6
4952950,16,1
4955546,37,1
4967871,34,1
4968377,45,3
4979669,273,6
4980867,14,3
4983115,70,8
4987910,12,1
4988439,17,2
4989106,30,1
4990956,45,4
4993388,23,2
5038291,73,7
5041841,10,1
5060120,24,1
5061061,38,2
5061658,105,15
5082487,126,6
5095334,143,1
5101249,42,1
5106103,15,4
5109779,50,17
5118555,23,1
5126077,7,1
5144491,216,6
5149733,80,2
5169375,2,1
5179152,69,1
5185293,139,4
5214619,50,8
5221592,23,7
5221743,56,3
5242608,17,2
5250037,42,1
5990266,414,1
6007132,69,2
6028285,274,5
6034552,28,1
6046975,71,4
6064867,81,1
6066826,86,3
6083663,3,1
6094487,6,1
6105321,59,13
6126186,119,2
6134550,11,1
6164287,55,3
6182722,71,3
6187855,7,1
6188927,36,1
6193627,19,1
6197828,15,1
6201152,20,3
6209346,25,1
6211750,287,3
6213272,69,7
6229576,57,2
6246864,27,2
6249280,170,1
6262313,16,1
6269007,33,1
6286649,32,1
6301077,63,5
6302333,139,8
6303838,63,2
6312089,14,1
6314399,226,4
6337094,81,9
6360906,37,2
6387592,36,2
6390489,52,2
6399138,405,44
6402772,11,4
6413253,34,2
6419110,59,2
6422713,61,2
6427497,26,1
6449388,17,2
6451030,461,6
6452385,105,4
6454534,20,2
6458623,42,2
6459410,38,1
6463317,267,1
6469444,24,4
6473139,121,11
6489831,22,1
6517133,49,5
6566988,33,2
6588125,59,6
6589825,81,1
6606861,87,3
6608899,65,3
6628685,9,2
6646542,134,17
6728206,7,1
6809107,10,1
6839343,46,9
6876344,38,2
6887546,20,2
6894902,36,1
6912550,26,2
933,239,5
22198,32,1
39761,8,1
55030,103,10
58213,41,4
103703,152,2
120302,27,2
131180,42,2
132237,206,3
